"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"203101_s_at",-0.04706791249437,5.46931050748598,-1.1241689016194,0.26342334926531,0.374091038919056,-6.78427460721358
"212410_at",0.119378520197748,9.38176270309346,1.12391072141358,0.263532386448629,0.374222034618582,-6.78456307655974
"214820_at",-0.0703717829215339,6.38979281448598,-1.12353396708728,0.263691557656747,0.374416575805087,-6.78498391473924
"206930_at",0.0437161388395503,6.78998473800935,1.12350691159465,0.263702990651395,0.374416575805087,-6.78501413067823
"215270_at",-0.0511244942871221,5.31633281051402,-1.12335417733173,0.263767538947758,0.374481247442838,-6.78518469302958
"219157_at",0.0994977200897255,8.01361517464486,1.12331960705752,0.263782150512174,0.374481247442838,-6.78522329541619
"215038_s_at",0.0654748574933141,7.51488105648598,1.12321187157641,0.263827689909288,0.374522036965577,-6.78534358920742
"211239_s_at",-0.0387538983627727,4.47847674057944,-1.12303198776595,0.263903738397108,0.374606128341365,-6.78554441625961
"201396_s_at",0.0657104872832518,7.60425991790654,1.12284166441542,0.263984217039874,0.374696497120804,-6.78575686407932
"219612_s_at",0.435945352931387,8.52351484040187,1.12278258679242,0.264009201631109,0.374708091716306,-6.78582280212923
"211140_s_at",-0.0442945173895136,7.11943810771963,-1.12232073139776,0.264204582462219,0.374961512706555,-6.78633817395354
"213225_at",0.0971839946474322,6.04589506839252,1.12220336644788,0.264254248005013,0.375008114144422,-6.78646910528737
"217060_at",0.058624024648839,7.00561851827103,1.12215335853946,0.264275411926872,0.375014265042762,-6.78652488961785
"203257_s_at",-0.0588619509081622,8.4927550896542,-1.12196227569412,0.264356291297863,0.375092930864385,-6.78673802210543
"217286_s_at",0.0663466090812819,9.54624025136449,1.12194284984788,0.264364514617653,0.375092930864385,-6.78675968757462
"216316_x_at",-0.0644499696220979,7.20933131765421,-1.12168671014324,0.264472960011607,0.375222906401289,-6.78704532357744
"211286_x_at",0.0723702526488389,5.8589935548785,1.12113003488564,0.264708754487207,0.375533531306961,-6.78766588420751
"214458_at",-0.0297691006319497,4.67361472165421,-1.12092819126631,0.26479428694943,0.375630958498482,-6.78789081753176
"220957_at",0.0522134890302602,5.24476426139252,1.12078694494796,0.264854152420167,0.375691965012323,-6.78804819805259
"203796_s_at",-0.0629771427195638,7.58637054870093,-1.12015269404872,0.265123088230674,0.376049508277791,-6.78875465893579
"217454_at",-0.0494794488110483,4.65847029235514,-1.12009655892869,0.265146899895263,0.376059345068179,-6.78881716626447
"203598_s_at",0.0755406719827589,4.76212056985981,1.12002134675988,0.265178806095458,0.376080660401291,-6.78890091138591
"202835_at",-0.0420800804718509,6.68125724820561,-1.1199645539721,0.265202900277736,0.376090894602481,-6.78896414377435
"210348_at",0.0518613205809292,7.13352066576635,1.11958773421772,0.265362803740485,0.376293709796947,-6.78938361088274
"213794_s_at",-0.0727950482280086,9.36813317563551,-1.11947650982636,0.265410014678296,0.376336707418166,-6.78950739696186
"216635_at",0.0491099032192121,6.09648289848598,1.11934987502226,0.265463773947988,0.37638898414883,-6.78964831927773
"210615_at",-0.059862563210063,5.62065120801869,-1.11926129359685,0.265501383237831,0.376418357363911,-6.78974688560173
"215538_at",0.0656002498050665,6.02987486971963,1.11888648635493,0.265660557483469,0.376611121777374,-6.79016385676557
"202595_s_at",-0.087277000784659,9.00593170885047,-1.11886155103693,0.265671149451085,0.376611121777374,-6.79019159233986
"221155_x_at",0.0715986151583392,7.74565569572897,1.11865520882489,0.26575881034091,0.376698051987299,-6.79042108377072
"207045_at",-0.0492442859285713,6.12023485890654,-1.11863762229475,0.265766282605229,0.376698051987299,-6.79044064139424
"217423_at",-0.0527103173641799,6.22813816238318,-1.11835802128249,0.265885100765899,0.376842494616877,-6.790751539652
"212515_s_at",0.153904860442998,8.50960509809346,1.11802327875872,0.266027400412535,0.377020197379159,-6.79112365182583
"213347_x_at",-0.0607557951513016,12.9608855213084,-1.11779768192368,0.266123332008074,0.377132167841256,-6.791374372216
"212911_at",-0.0677686219345534,6.11822388195327,-1.11752745494114,0.266238273664612,0.377271062134725,-6.79167462790489
"213956_at",-0.123776446711823,8.32795322071028,-1.11709797263525,0.266421026205063,0.37750602358689,-6.79215169004247
"219965_s_at",-0.050946046562984,4.65939389084112,-1.11705102662284,0.26644100789304,0.377510331206245,-6.79220382606492
"217388_s_at",-0.262740464049612,7.78878882997196,-1.11686914781248,0.266518431062602,0.377596019797047,-6.79240579185965
"221930_at",-0.0453721385007037,5.90329994885047,-1.11680447203449,0.266545966384979,0.377611022249125,-6.79247760278756
"200793_s_at",-0.0644798350679101,8.89485079897196,-1.11595260244423,0.266908829943897,0.378101046258096,-6.79342307292539
"208551_at",0.0466674216453205,5.29882736331776,1.1151466238301,0.26725246273832,0.378563767541668,-6.79431696066721
"208686_s_at",0.0867389393057714,9.32491606711215,1.11503133617479,0.267301641378163,0.378609361481668,-6.79444477130056
"215689_s_at",-0.0453473704187191,7.66987897546729,-1.11495036454076,0.267336185489465,0.378634222415416,-6.7945345306576
"211036_x_at",-0.0633340050538365,10.7378587048318,-1.11484612406269,0.26738066113467,0.378673145548739,-6.79465007481033
"206004_at",0.0569291050541879,7.58897844134579,1.11463364795626,0.267471332981821,0.378777484133073,-6.79488555880221
"215896_at",0.0556775833800143,6.44261917414953,1.11432874641521,0.267601483808223,0.378937713758175,-6.79522339984229
"210518_at",-0.0386673865615764,7.02736178149533,-1.11387461721994,0.267795416036992,0.379188235086248,-6.79572642262268
"215313_x_at",0.0685728257776212,13.6321248393458,1.11382001489529,0.267818740115132,0.379197165204313,-6.79578689018322
"217372_at",0.055491575667136,4.98467258494393,1.11376983790388,0.267840175103845,0.379203419647943,-6.79584245449879
"215686_x_at",-0.0424705543476423,5.33544566818692,-1.1136275121789,0.267900981393007,0.37926541095174,-6.79600004791709
"91617_at",-0.0423486307779736,7.0985133642243,-1.11358217374577,0.267920353501181,0.379268740046174,-6.79605024580175
"220307_at",0.0498893839992971,6.94441598788785,1.11295834397233,0.268187001246934,0.379622090508539,-6.79674073591395
"208543_at",0.0306071624292751,5.5558288825514,1.11286682590732,0.268226134970394,0.379634615520792,-6.79684200148245
"219926_at",-0.0952681422730475,7.07716267304673,-1.11285796640378,0.268229923563225,0.379634615520792,-6.79685180417136
"220717_at",0.0261267831541171,4.36383504480374,1.11280607902876,0.2682521129293,0.379641907424807,-6.79690921396023
"210389_x_at",0.0588912445978193,6.86338795552336,1.11276589919748,0.268269296503503,0.379642114440972,-6.79695366836502
"219640_at",-0.0365881442698801,8.99814001568224,-1.11270170684787,0.268296751021985,0.379656855465986,-6.79702468662987
"215087_at",0.0457776296833213,6.64680697270093,1.11246133746514,0.268399572332037,0.379778236618922,-6.79729058020348
"212435_at",0.0649490120077406,9.20485674142991,1.11203634424286,0.268581436175462,0.380011438332454,-6.79776056494303
"205144_at",0.0411833554736105,7.29391086114953,1.11186787822168,0.268653550191803,0.380089337074536,-6.79794681688765
"206127_at",0.041107800172062,7.23181074297196,1.11171477380062,0.268719100172695,0.380157939759263,-6.79811606149785
"208570_at",-0.0546488384760731,6.42754208114019,-1.11137990598126,0.268862508969979,0.380336673906681,-6.79848615151193
"216540_at",0.0442673452332861,6.68782369043925,1.11114377739319,0.268963664226881,0.380442812447111,-6.79874705115381
"210979_at",-0.0522745255249828,5.27539379417757,-1.1111250559061,0.268971685468375,0.380442812447111,-6.79876773429892
"208584_at",0.0392069802223786,5.55974701207477,1.11099371408582,0.269027963695594,0.38049826182348,-6.79891282868248
"205274_at",-0.0599912595144267,7.4947105334486,-1.11084113620682,0.26909335158206,0.380566587541447,-6.79908136166413
"221119_at",-0.052255805531667,7.96597864962617,-1.11073154248394,0.269140325254198,0.38060268272631,-6.79920240166535
"207502_at",-0.0999583532417309,5.31837099337383,-1.11070189228494,0.269153034797881,0.38060268272631,-6.79923514660879
"220902_at",0.0447532568370869,6.9933422083271,1.11053422877325,0.269224911541044,0.380680163961487,-6.79942029395189
"216903_s_at",0.0490846187600278,9.3856927901215,1.11036630215298,0.269296914465308,0.380757813770969,-6.79960570445613
"221722_x_at",-0.0527875478163266,5.07625860614953,-1.11023658539915,0.269352543083623,0.380810511615818,-6.79974890806575
"207243_s_at",0.0501797532969738,12.9330076533645,1.11019969399635,0.269368365304875,0.380810511615818,-6.79978963213921
"216448_at",0.0410773719901478,7.67723286969159,1.11015861837544,0.269385982841252,0.380811257733402,-6.79983497357557
"205358_at",-0.080378238739972,5.24082968048598,-1.11009166361015,0.269414701788708,0.380827696013561,-6.79990887826126
"211799_x_at",0.104803551752639,10.6399062502991,1.10966555368241,0.269597523291471,0.381061948081437,-6.80037911640296
"50400_at",-0.0403435615735395,6.43011459271028,-1.10949521969115,0.269670628844778,0.381141102533819,-6.80056704092016
"206485_at",-0.0426362422881778,8.34303131128037,-1.10894859010426,0.269905329626977,0.381448624346923,-6.80116993092139
"207553_at",-0.0509728643567912,5.84698723514019,-1.10882622022199,0.26995788979191,0.381498709933608,-6.80130485561815
"211500_at",0.0495268298768475,7.58813425142991,1.10875408196799,0.269988877862719,0.381518305879572,-6.80138438824028
"204573_at",0.0462607388377903,8.140681905,1.10869665143046,0.270013549781367,0.381528974621319,-6.80144770194853
"213444_at",0.0492185978817736,9.16816364959813,1.10856122697228,0.270071733768983,0.381586991539804,-6.80159698656371
"217906_at",-0.091276273779381,10.0444481734393,-1.10831953142742,0.270175597904306,0.381709538936194,-6.80186337439354
"205747_at",-0.0508742829162565,6.12023839853271,-1.10817838592299,0.270236265385292,0.381771045557627,-6.8020189134516
"220321_s_at",0.0377913405260378,4.67683141590654,1.1079353392637,0.270340754446113,0.381894448543346,-6.80228669982769
"214394_x_at",-0.0636160043420119,11.6242550714019,-1.10787271255367,0.270367683069824,0.381908277771467,-6.80235569200615
"203495_at",-0.052762376800844,6.15330408792523,-1.10781614252641,0.270392009006065,0.381918429049324,-6.8024180086148
"203901_at",0.0331032803011964,6.01819283198131,1.10764746800306,0.270464550540687,0.381996677422712,-6.80260379922165
"205946_at",-0.0479903761773396,7.89279689579439,-1.10749429325748,0.27053043783403,0.38206551820609,-6.80277249326576
"216025_x_at",0.0584583860700218,8.23987617338318,1.10740083189029,0.270570645218316,0.382093127344771,-6.80287541271176
"211153_s_at",-0.0567948935562985,6.43576863614953,-1.10736913627769,0.270584281717026,0.382093127344771,-6.8029103139206
"205800_at",0.0352927566280791,5.40051049258879,1.10681774968435,0.270821582861707,0.382403987764237,-6.80351730978932
"216607_s_at",0.107765427553836,8.33404123469159,1.10676030847339,0.27084631224349,0.382414673407787,-6.80358052715077
"204528_s_at",0.0550083180851514,8.9827684153458,1.10647925219915,0.270967334191111,0.382561306961955,-6.80388979952967
"206886_x_at",0.0361994666189307,6.48706993709346,1.10637708609613,0.271011335902955,0.382590005500552,-6.80400220337246
"219361_s_at",-0.0569701047881779,7.59280161752336,-1.10635232609283,0.271022000485851,0.382590005500552,-6.80402944296931
"211250_s_at",0.0517975447667142,6.47520198436449,1.10625289558793,0.271064829945502,0.382626226129205,-6.80413882495232
"201099_at",-0.0856734937551014,8.66478624398131,-1.10613912652448,0.271113841473634,0.382660842032787,-6.80426396877553
"203438_at",0.0850037756020411,7.71342050815888,1.10611624738055,0.271123698515175,0.382660842032787,-6.80428913388257
"202405_at",0.0506936053047147,6.43112259970093,1.10602838252406,0.271161555721816,0.382690033957137,-6.80438577300139
"216096_s_at",0.0401128280971146,6.19066002081308,1.1050842454725,0.271568575686563,0.383240188221892,-6.80542371881096
"201116_s_at",-0.157138761629838,8.67023521248598,-1.10499335972208,0.271607779144955,0.383271239483695,-6.80552358917707
"201409_s_at",0.0987409965024633,8.65462788558879,1.10476239789187,0.271707421931428,0.383374360788328,-6.80577734687186
"214413_at",0.0344187671745247,5.96103120751402,1.10474421784109,0.271715266343404,0.383374360788328,-6.80579731908656
"209057_x_at",-0.0513873221048563,8.02379211221495,-1.1043430106244,0.271888421103936,0.383594383149234,-6.80623799495573
"217063_x_at",-0.0392968092508796,5.02080833311215,-1.10415080986269,0.271971399078095,0.383666345339841,-6.80644904797335
"212221_x_at",0.111966244265659,10.3271881686168,1.1041451031531,0.271973863078945,0.383666345339841,-6.80645531388378
"216657_at",0.0469639221966928,4.43097091416822,1.10401714537236,0.272029115811756,0.383719996685027,-6.80659580194143
"205031_at",-0.0505564951776922,8.83580720496262,-1.10341314045717,0.272290032973824,0.384063729887057,-6.80725873916993
"207888_at",-0.0482261926298383,4.38650656684112,-1.10326185514959,0.272355412166514,0.384131631704945,-6.80742472972528
"202766_s_at",-0.15537352491133,9.50016845660748,-1.10306626852699,0.272439952680369,0.384226548454219,-6.80763929479421
"215994_x_at",0.0430177902093595,9.69998490106542,1.10297756380101,0.272478300480668,0.38425631096834,-6.80773659458679
"AFFX-HUMRGE/M10098_3_at",-0.0948496601143566,6.63335397949533,-1.10280625555226,0.272552369078831,0.384336440968458,-6.80792448013669
"216441_at",-0.0423336587927515,4.50420337014019,-1.10252174011194,0.272675415965265,0.384485622600392,-6.80823646475782
"217827_s_at",-0.0672207219208297,10.3728495371776,-1.10240897693553,0.272724194305479,0.384519300445653,-6.80836009312841
"215341_at",0.0571308654275159,7.83313111009346,1.10238674379633,0.272733812482321,0.384519300445653,-6.8083844670625
"216900_s_at",-0.0525415706674878,5.32502960070094,-1.1022016170526,0.272813908453516,0.384590591698092,-6.80858740071355
"200954_at",0.0640626606129487,10.1908814707103,1.10217303606859,0.272826275606606,0.384590591698092,-6.80861872786586
"207128_s_at",-0.0615373743040111,6.50277388860748,-1.10211948683112,0.272849447710587,0.384590591698092,-6.80867742017695
"220529_at",-0.0383364664461644,6.21051757486916,-1.10210079663037,0.272857535752603,0.384590591698092,-6.80869790479967
"214187_x_at",0.0514948828078822,7.03371391838318,1.10207043431674,0.272870675167026,0.384590591698092,-6.80873118143561
"216696_s_at",-0.041926091029205,8.63771213170094,-1.10151100892763,0.273112847303363,0.384907569189858,-6.80934414277739
"213265_at",-0.0510940724475724,6.83190990180374,-1.10138492585784,0.273167448534714,0.384960173014105,-6.80948224973665
"212174_at",0.0858124021924698,9.2887385488972,1.1011559815724,0.273266613945,0.385075568110822,-6.80973298773395
"221325_at",-0.0352870952656576,5.50558299285981,-1.1010474996768,0.273313610735402,0.385117439485075,-6.80985177846325
"204231_s_at",-0.0638497233546801,7.55022786813084,-1.10099742126514,0.273335307716813,0.385123658669222,-6.80990661187293
"216978_x_at",0.0305029033374387,4.42458520923365,1.1007725219134,0.27343276237136,0.385236611274722,-6.81015283558688
"216683_at",-0.0479989928321609,4.49405488972897,-1.10052955220841,0.273538074436064,0.385360619122388,-6.81041878776489
"221121_at",-0.0405089631759322,5.0405032803271,-1.10018951185553,0.273685507711535,0.38552481652343,-6.810790896098
"202928_s_at",0.0612962605717803,7.56794866239252,1.10018093249465,0.273689228227085,0.38552481652343,-6.81080028309319
"222093_s_at",-0.0469256854194237,8.48431936725234,-1.09995645872571,0.273786585713804,0.385637578347705,-6.81104586268655
"214402_s_at",0.0413512707114712,5.05060144842991,1.0996237302743,0.273930938950393,0.385816516821415,-6.81140978530569
"216423_at",0.0375302673230121,5.51029515169159,1.09952716383102,0.273972843882319,0.385851149047511,-6.8115153849494
"37012_at",-0.0590041582406756,11.1641758448598,-1.09943022312047,0.274014915694199,0.385886011907592,-6.81162138474925
"215502_at",0.0671182203940884,6.09612828033645,1.09884179897838,0.274270385039448,0.386221371956143,-6.8122646009029
"207300_s_at",0.0763119765661509,6.35025385672897,1.09832289152481,0.27449580997069,0.386506449631897,-6.81283154780094
"215521_at",-0.0596247849116812,7.01724225221495,-1.09829594379564,0.274507520166692,0.386506449631897,-6.8128609831455
"211125_x_at",-0.0470969334250532,7.39562451768224,-1.09767582546336,0.274777089554162,0.38686155850985,-6.81353815109331
"211404_s_at",0.122664751266715,9.95563885957944,1.09761665835543,0.274802819446666,0.386873340013271,-6.81360274190867
"213750_at",0.077683869444406,8.27558829118692,1.09746432848202,0.274869070536282,0.386942163039987,-6.81376901982999
"216716_at",-0.0464730792498239,5.19648703453271,-1.09730441332453,0.274938632502162,0.387015637905602,-6.81394355329703
"207494_s_at",-0.0545981733304013,8.37787193172897,-1.09680497516721,0.275155963033432,0.387297095841953,-6.81448848639902
"211331_x_at",0.0382358493479935,7.66531135560748,1.09674298551154,0.275182946126099,0.387310610695292,-6.81455610590617
"214506_at",0.0479756524584799,7.05813610865421,1.09667951320495,0.275210576490065,0.387325034796192,-6.81462533884453
"217684_at",-0.0470935717058411,6.32265057329907,-1.09612507656114,0.275452011981987,0.387623623087585,-6.81522992853841
"207356_at",-0.107712705182266,8.24257238888785,-1.09611241596978,0.275457526885603,0.387623623087585,-6.81524373088553
"221054_s_at",-0.0384348246470797,4.30371371034579,-1.0960354700116,0.275491045884245,0.387646310649067,-6.81532761262058
"211439_at",0.0416769779187199,7.28669691708411,1.09591689899007,0.275542703009363,0.387694516079916,-6.81545686015581
"218104_at",-0.0537527995080942,8.2897132993458,-1.09521645941554,0.2758479960261,0.388099564051622,-6.81622009053501
"206353_at",-0.0523712107163966,6.12422154285047,-1.09487830435638,0.275995467715396,0.38828253091118,-6.81658838863659
"208319_s_at",-0.108634916623856,8.13233456646729,-1.09396728718262,0.276393039675414,0.388817304487831,-6.81758006008386
"217291_at",-0.0462258161379308,6.4871192444486,-1.09384138618878,0.276448014551752,0.388870090793301,-6.81771704385794
"204746_s_at",-0.0621517516023929,6.79794987218692,-1.09378952149903,0.27647066355196,0.388877401586184,-6.81777346959455
"203846_at",-0.0505228463743848,8.10884275093458,-1.09366391125672,0.276525522109173,0.388930013833157,-6.81791011531777
"221857_s_at",-0.0484183649116814,7.66296800717757,-1.09317088747443,0.276740916227577,0.389208396635893,-6.81844630531506
"203319_s_at",0.101815700571076,8.05333318634579,1.09252677353434,0.277022493834471,0.38957981887747,-6.8191464577271
"217534_at",-0.0482820780147781,5.90780469026168,-1.09212749886353,0.277197138081314,0.389788574770193,-6.81958026698275
"213277_at",0.0482445192519355,5.368641996,1.09210742310272,0.277205921302484,0.389788574770193,-6.81960207506692
"211213_at",-0.0279153306446165,3.99381152128972,-1.09148371681484,0.277478890921123,0.390132883869761,-6.82027940519794
"203268_s_at",-0.0446210672600279,7.8971113426729,-1.09146793631771,0.27748579977794,0.390132883869761,-6.82029653753156
"201026_at",-0.077657697353624,6.79482011299065,-1.09123561842939,0.277587524581427,0.390251281403655,-6.82054872889437
"220996_s_at",-0.042119362861365,6.37934104295327,-1.09111626340192,0.277639796460701,0.390300144125532,-6.82067827364559
"210990_s_at",-0.0479185742913444,7.60670165241121,-1.09073058462468,0.27780875205768,0.390513021833288,-6.82109678430239
"205643_s_at",-0.0612664467646021,8.11831617483178,-1.09039828745704,0.277954379506312,0.390682081636964,-6.82145725303222
"222381_at",-0.0438641537058412,5.28849228065421,-1.09037614377629,0.277964085727793,0.390682081636964,-6.82148127019628
"219321_at",-0.0815313237385645,6.11495826511215,-1.09032714607535,0.277985563681563,0.390687626333414,-6.82153441168984
"33736_at",0.0453311975615759,8.11859153327103,1.09009614218108,0.278086838781148,0.390805312093864,-6.82178492038313
"216845_x_at",-0.0325213346762841,6.5387775635514,-1.08987822791812,0.278182398555621,0.390914951568072,-6.82202118662756
"202336_s_at",-0.107118158732582,10.529800402271,-1.08973352293673,0.278245867111148,0.390979483972614,-6.82217805262924
"208980_s_at",-0.0598412901970444,12.5858373891589,-1.08963078370274,0.278290935279686,0.391018154413094,-6.82228941370916
"215713_at",0.0292880241140042,4.26192315434579,1.08944965869359,0.278370400859435,0.391105147689205,-6.82248571365935
"216873_s_at",-0.0401113387413796,6.12017281983178,-1.08940340076849,0.278390698262983,0.391109005068662,-6.82253584202923
"202765_s_at",-0.119337471055243,7.91750879688785,-1.08913117679831,0.278510167450408,0.391252178873877,-6.82283080105556
"220456_at",0.0508131967019703,4.96957005190654,1.08882080181266,0.278646422877501,0.391418914516759,-6.82316700933537
"201492_s_at",-0.0265556599718497,14.2149732047664,-1.08858692175319,0.27874912720836,0.39153850236913,-6.82342029388742
"211306_s_at",-0.0488668455102042,4.21542605495327,-1.087628226135,0.279170394452101,0.39210550895532,-6.82445797396423
"216069_at",-0.0572432462850105,6.6339204125514,-1.08755335317207,0.27920331338206,0.392127028368362,-6.82453897786148
"216775_at",0.0413519376717098,4.37046255053271,1.08733262844789,0.279300373622443,0.392238219004401,-6.82477774476784
"207611_at",-0.065067095247361,6.34445561842991,-1.08729325759319,0.27931768878346,0.392238219004401,-6.82482032883874
"221997_s_at",-0.0578126179570725,6.48018114014953,-1.08706339694722,0.279418795445444,0.392335017229161,-6.82506891923596
"222120_at",0.0446786446924706,7.63867661602804,1.08705649020848,0.279421833838656,0.392335017229161,-6.82507638796121
"207218_at",0.0517995339352566,5.51865592665421,1.08694619567467,0.279470357387673,0.392378424401078,-6.82519565063426
"214963_at",-0.0406614509285716,6.72554242905608,-1.08684702443137,0.279513992257446,0.392414962794397,-6.82530287546423
"210128_s_at",-0.058360597391273,6.29731732571028,-1.08674771230479,0.279557693820817,0.392451590210374,-6.82541024302615
"210188_at",-0.0531125657505275,5.35750019907477,-1.08653287477952,0.279652247589464,0.39253817343844,-6.8256424736746
"210511_s_at",0.186666407564744,8.71918630413084,1.08652752520414,0.27965460231276,0.39253817343844,-6.82564825577533
"200909_s_at",-0.0654454448205494,12.3263495254206,-1.08631404995375,0.279748578894137,0.392645350434496,-6.82587896825315
"207589_at",-0.0332167647061929,4.68775631354206,-1.08611196585201,0.2798375608863,0.392745504139915,-6.82609732892772
"222054_at",0.0532741364778322,6.1866436875514,1.0858547975249,0.279950825850067,0.392811452940322,-6.82637515303133
"208240_s_at",-0.0378784014169601,6.54812819357009,-1.08585426822359,0.279951059003464,0.392811452940322,-6.82637572477979
"219855_at",-0.0529809061382824,8.49519553079439,-1.0858524793709,0.279951846981118,0.392811452940322,-6.82637765708687
"219081_at",0.0612964548666427,7.95547745819626,1.0858260439106,0.279963491802837,0.392811452940322,-6.82640621213685
"207673_at",0.0480642731766358,6.20006363443925,1.085805158668,0.279972691989328,0.392811452940322,-6.82642877147286
"211333_s_at",-0.0429211066734694,5.72545077793458,-1.08566554648844,0.280034198089722,0.392873011146085,-6.82657956360785
"215864_at",-0.061669288870865,6.33277670204673,-1.08558091424032,0.280071487330658,0.392900588780474,-6.82667096385647
"206598_at",-0.0457758947269525,5.54814761101869,-1.0851887890774,0.280244303579446,0.393118276151135,-6.82709435609966
"217295_at",-0.0414830619637581,7.50284716085981,-1.08507053114623,0.280296436279749,0.393166655521947,-6.82722201424854
"203844_at",0.0219689656555244,4.13104117593458,1.08455823842354,0.280522351997715,0.393458775701207,-6.82777487145214
"204901_at",0.0376360755682622,8.15132110015888,1.08447548020707,0.280558859263768,0.393471788584873,-6.8278641586816
"210636_at",-0.0259255369778328,4.85337368295327,-1.08445715031581,0.280566945600909,0.393471788584873,-6.82788393376429
"211529_x_at",0.0876069201653766,12.373392012243,1.08435444940634,0.280612255667463,0.393510565955827,-6.8279947259157
"215941_at",-0.0453175889007743,6.14976559166355,-1.08427651884865,0.280646640796547,0.393534019059182,-6.82807878934391
"201125_s_at",-0.079907231827586,9.85279580542991,-1.08423054577612,0.280666926754977,0.393537700030276,-6.8281283775689
"221486_at",-0.071395604726601,9.84644481568224,-1.0841034996071,0.280722992067095,0.393591545474806,-6.82826540348051
"214835_s_at",-0.0978713997600282,8.66320110388785,-1.08397093574177,0.280781500551236,0.393648809411299,-6.82840836376501
"210814_at",0.0318579325014076,4.69592625105607,1.08344683596025,0.281012899815126,0.393948439545797,-6.82897339895263
"218908_at",-0.0771961270232231,7.07468853178505,-1.08334041745191,0.281059901484136,0.393989543581467,-6.82908809674035
"203142_s_at",-0.0466049002487687,9.38614421557944,-1.08316822439821,0.281135965136944,0.394051341466024,-6.82927366293235
"215551_at",0.0291056766523573,5.91642527236449,1.0831605532824,0.281139354064841,0.394051341466024,-6.82928192914332
"213874_at",-0.0615446352332863,7.21839081956075,-1.0830745374129,0.281177355882865,0.39407981767016,-6.82937461386508
"220575_at",0.058291221527445,6.1808720397757,1.08287733602601,0.281264492813366,0.394165971506783,-6.82958707718678
"208219_at",-0.0349843800749474,5.95422153392523,-1.08285535848414,0.281274205130788,0.394165971506783,-6.82961075328385
"221471_at",0.0827829136301905,9.67980133084112,1.08272293519503,0.281332730528011,0.394223194211776,-6.82975340108061
"208994_s_at",0.0615343950682628,9.2068440378972,1.08264054847324,0.281369146142852,0.394249429887516,-6.82984214033261
"214673_s_at",-0.0363602742188599,6.16289767988785,-1.08242937502486,0.281462501369999,0.394355440016831,-6.83006956639642
"207116_s_at",-0.0458083344387754,5.97119783101869,-1.0821559252678,0.281583419270847,0.394500052286218,-6.83036399725693
"221979_at",0.0450786742220267,8.5174313604486,1.08191729455065,0.2816889695896,0.394623117651519,-6.83062087801952
"211210_x_at",-0.0458844322895845,6.45601216950467,-1.0817054206345,0.281782707738297,0.394729620703619,-6.83084890920697
"212150_at",-0.0924787977452499,9.24833673563551,-1.08148504039686,0.281880232051238,0.394841413804233,-6.83108604902796
"217036_at",-0.0381242852371568,5.7987576881028,-1.08140942943983,0.281913697325846,0.394845383183416,-6.8311673991895
"215342_s_at",0.146451851030261,6.97490591579439,1.08139856760486,0.281918504979049,0.394845383183416,-6.83117908502834
"204190_at",0.0447805160119631,8.6273045768972,1.08130732454491,0.281958893106063,0.394871711227224,-6.83127724546236
"215387_x_at",0.0473116165397611,4.78824038021495,1.08126097058229,0.281979412900075,0.394871711227224,-6.83132711053482
"207680_x_at",-0.0433585746600986,4.96476361264486,-1.08123600405651,0.281990465411247,0.394871711227224,-6.8313539672989
"203870_at",-0.0604667586878953,5.85668213599065,-1.08115465406044,0.282026480568018,0.394897327290257,-6.83144147216668
"208911_s_at",-0.0618145545784657,8.75792487075701,-1.08079122298483,0.282187416895546,0.395097845471785,-6.83183232143994
"210576_at",-0.0384804972248423,4.34782924883178,-1.0807387277412,0.282210668314082,0.395105574393233,-6.83188876643412
"205971_s_at",0.0543375482266007,5.77501738546729,1.08047740661489,0.282326433386996,0.395242816809854,-6.83216970948228
"211530_x_at",0.0712200022248416,10.9630656885981,1.08008692673299,0.282499476524613,0.395460223357077,-6.83258938557828
"218050_at",0.0653410555348355,9.63064555314019,1.07990731641302,0.282579096220591,0.395546830899141,-6.83278237552941
"221018_s_at",-0.0517025641147084,6.5774211487757,-1.07962836779165,0.282702782297297,0.395695106653937,-6.8330820414728
"220598_at",-0.0561650997086564,6.94032119636449,-1.07922526560432,0.282881583898011,0.395897332952271,-6.83351494793214
"204928_s_at",-0.0776907515650947,7.84876041030841,-1.07922253436813,0.282882795640895,0.395897332952271,-6.83351788056881
"212317_at",-0.0492056579676283,8.85856560046729,-1.07900022217344,0.282981438843452,0.396010513204084,-6.83375656163717
"209620_s_at",-0.0577053178138638,7.51235875382243,-1.07887179646512,0.283038433993894,0.396058070629928,-6.83389442141603
"211694_at",-0.0580044860605207,5.79954262842056,-1.07884355074967,0.283050970460962,0.396058070629928,-6.8339247398892
"217237_at",-0.031225713986629,4.20907971648598,-1.0783692324333,0.283261547021462,0.396327831990408,-6.83443374908995
"208143_s_at",-0.0304131561710065,4.03445212195327,-1.07830675276996,0.283289293274093,0.396341766938319,-6.83450078208696
"214283_at",-0.0455346864479246,7.89912315162617,-1.07808739135521,0.283386723068731,0.396453186221782,-6.83473609981363
"207649_at",-0.0446290749718504,6.50854573515888,-1.07789598724832,0.283471754369102,0.396533560651999,-6.83494138834282
"220643_s_at",-0.107757135886347,5.65963369461682,-1.07787795569073,0.283479765793939,0.396533560651999,-6.83496072606791
"217087_at",0.0448487024197751,7.6552126992243,1.0777839480525,0.283521535925734,0.396567094660293,-6.83506153829039
